"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","states_col"
"A ninja family obstacle course in #OceanCity? YES! 

@saramswann has the details for you on @delawareonline:… https://t.co/jQSTqDC6uW",FALSE,3,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","newswireDE",0,FALSE,FALSE,-75.5276699,38.9108325,"Delaware, USA","Delaware"
". @kc_downey reports there have been 12 flu related deaths in #NewHampshire this season. 

Here's some tips on how… https://t.co/aDhp4DQDiF",FALSE,1,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","newswireNH",0,FALSE,FALSE,-71.5723953,43.1938516,"New Hampshire, USA","New Hampshire"
"It's impossible to know whether you have the flu based on symptoms alone. https://t.co/xC68rzJchA",FALSE,0,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","JSunNews",0,FALSE,FALSE,-88.8139469,35.6145169,"Jackson, TN","Tennessee"
"Four Chaplains Ceremony scheduled for Thursday February 28th, 2019 has been canceled due to the Flu in the building.",FALSE,0,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","vtvetshome",0,FALSE,FALSE,-73.1967741,42.8781345,"Bennington, VT","Vermont"
"PLEASE READ THIS AND TAKE PRECAUTIONS. however, i don't recommend flu shots. too much junk in them.
https://t.co/HfyIftCx0W",FALSE,0,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LeahMomma",0,FALSE,FALSE,-83.9207392,35.9606384,"Knoxville, TN","Tennessee"
"Through Feb. 10 of this flu season, three people in Maine have died of the flu, none in Aroostook County, according… https://t.co/1s5t2yT8EG",FALSE,0,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","TheCounty_ME",0,FALSE,FALSE,-69.4454689,45.253783,"Maine, USA","Maine"
"Raleigh 8th grader donated corneas after dying from complication from the flu, obituary says https://t.co/dV7Bq7doSY",FALSE,0,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","WCCG1045FM",0,FALSE,FALSE,-78.8783585,35.0526641,"Fayetteville, NC","North Carolina"
"HEADLINE NEWS 2-27-2019
Lies exposed 

-Chelsea Clinton “Banning Abortions is UnChristian”.
-Planned Parenthood Lie… https://t.co/wg96bT7zDH",FALSE,2,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","DanBidondi",0,FALSE,FALSE,-71.4774291,41.5800945,"Rhode Island","Rhode Island"
"HEADLINE NEWS 2-27-2019
Lies exposed 

-Chelsea Clinton “Banning Abortions is UnChristian”.
-Planned Parenthood Lie… https://t.co/AqOIca6Pf1",FALSE,1,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","DanBidondi",0,FALSE,FALSE,-71.4774291,41.5800945,"Rhode Island","Rhode Island"
"Want to help your body fight off the flu? Get better sleep. #sleep #flu #fightflu #virus #health… https://t.co/GUauBcap5h",FALSE,2,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","MIRAPartners",1,FALSE,FALSE,-99.9018131,31.9685988,"Texas and Utah","State Not Found"
"Our 2019 #StateoftheImmUnion report shows only 37% of adults &amp; 58% of children rec’d the flu #vaccine. #Vaccination… https://t.co/9kHur1voP4",FALSE,2,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Vaxyourfam",0,FALSE,FALSE,-95.712891,37.09024,"United States","Kansas"
"With cold &amp; flu season in full swing, it’s important to keep a healthy immune system. Did you know 1 cup of sliced… https://t.co/iMlkv7Y8Lr",FALSE,6,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CapHarvestDC",2,FALSE,FALSE,-77.0368707,38.9071923,"Washington, DC","District of Columbia"
"Now that the Flu has begun to subside in our area, AFD is ready to resume normal operations for school visits and s… https://t.co/XvsLnkeRnN",FALSE,3,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","AmarilloFire",0,FALSE,FALSE,-101.8312969,35.2219971,"Amarillo, TX","Texas"
"Why the Flu Shot Is Good for Your Heart | WTOP https://t.co/7fm4XJfjbf via @WTOP",FALSE,0,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","purviparwani",0,FALSE,FALSE,-119.4179324,36.778261,"California, USA","California"
"Study: Humidifiers Kill 100 Percent of Airborne Flu Viruses Within 24 Hours https://t.co/W4nfXRNJbv",FALSE,0,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","nathanjataylor",0,FALSE,FALSE,-74.0431435,40.7177545,"jersey city, nj","New Jersey"
"With more people dying from the flu than ever before, here's what you need to know to keep your family safe.… https://t.co/t2iRxsWMD3",FALSE,0,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","LWMLaw",0,FALSE,FALSE,-80.1373174,26.1224386,"Fort Lauderdale, FL","Florida"
"Flu season is just hitting it’s peak! - @YoGreenwood https://t.co/iBJ1qJY6mM",FALSE,0,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","1025thebull",0,FALSE,FALSE,-86.8103567,33.5185892,"Birmingham, Alabama","Alabama"
"Flu season is just hitting it’s peak! https://t.co/9wRYboexwF",FALSE,0,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","1057TheBull",0,FALSE,FALSE,-84.3557802,41.2844933,"Defiance OH","Ohio"
"Forty-one flu-related pediatric deaths, including three in New York State, have been reported during this year’s fl… https://t.co/ggI0Mwh9Uc",FALSE,1,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AnnaliseKnudson",0,FALSE,FALSE,-74.1502007,40.5795317,"Staten Island, NY","New York"
"There’s  still plenty of appointment slots open for anyone who can give blood on Thursday. There’s currently a seve… https://t.co/GqOL2Tuupo",FALSE,2,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ORATORYPREP",1,FALSE,FALSE,-74.3646122,40.7146376,"Summit, NJ USA","New Jersey"
"There have been 368 cases reported in Dutchess County this flu season https://t.co/pOMcHZMSZL",FALSE,1,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>","PokJournal",0,FALSE,FALSE,-73.9209701,41.7003713,"Poughkeepsie, NY","New York"
"BREAKING: FDA Sued as CDC Recommends Untested, Unlicensed Flu Vaccine for Pregnant Women https://t.co/4urxwuQPXA",FALSE,0,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","DannyGeorge54",0,FALSE,FALSE,-75.6971931,45.4215296,"Ottawa, Ontario, Canada","Ontario"
"State officials said Tuesday that 15 people had died of the flu this season, all with the influenza A strain. Six o… https://t.co/1hc8Cd9MON",FALSE,2,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>","delawareonline",3,FALSE,FALSE,-75.5483909,39.744655,"Wilmington, Delaware","Delaware"
"Dutchess, Ulster see declines in flu reports this season https://t.co/pOMcHZMSZL",FALSE,0,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>","PokJournal",0,FALSE,FALSE,-73.9209701,41.7003713,"Poughkeepsie, NY","New York"
"The Great Not Flu 2019 continues. Going back to bed.",FALSE,0,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hannasmiled",0,FALSE,FALSE,-73.9441579,40.6781784,"Brooklyn, NY","New York"
"Flu outbreak with second strain could last until May: What you need to know https://t.co/KUuBFGl2Sw",FALSE,0,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">Dynamic Signal</a>","VickiHughes",0,FALSE,FALSE,-84.3982763,39.5150576,"Middletown, OH","Ohio"
"Recent studies have shown that the flu vaccine can help protect against heart attacks, plus reduce the risk of bein… https://t.co/FvAiqJ0HHP",FALSE,2,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","usnews",2,FALSE,FALSE,-77.0368707,38.9071923,"Washington, DC","District of Columbia"
"Hmmm, got that ‘I got my sorry ass busted for election fraud flu’ there Mark? #TreasonousGOP #TrumpRussia #LGBTQ… https://t.co/GiKpL1RJ13",FALSE,3,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ScottsHusband",1,FALSE,FALSE,-79.0192997,35.7595731,"NC, USA","North Carolina"
"CDC warns of severe flu strain ‘wave’ https://t.co/jJftBay3U6",FALSE,0,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","danco_1830",0,FALSE,FALSE,-82.907123,40.4172871,"Ohio, USA","Ohio"
"This #flu season hasn’t been as intense as last year, but it should still be taken seriously. As many as 17.8 milli… https://t.co/trFFRgzhcG",FALSE,0,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""http://expion.com"" rel=""nofollow"">ExpionDev</a>","SSMHealthSaints",1,FALSE,FALSE,-97.5164276,35.4675602,"Oklahoma City, OK","Oklahoma"
"A Republican Congressman Just Threatened Michael Cohen on Twitter. Did He Break the Law? – Mother Jones-Spread this… https://t.co/DzPtGF2ePd",FALSE,0,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nypapajoe",0,FALSE,FALSE,-74.0059728,40.7127753,"NYC ","New York"
"Death toll due to flu rises to 38 in Arkansas https://t.co/HIIrGyHfGa",FALSE,0,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","PamelaSpeaksOut",0,FALSE,FALSE,-91.8318334,35.20105,"Arkansas","Arkansas"
"In This Health Care Organization, Core Values Are More Contagious Than The Flu https://t.co/epJ8Piikh6",FALSE,0,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","kthertz",0,FALSE,FALSE,-99.9018131,31.9685988,"Texas, USA","State Not Found"
"In This Health Care Organization, Core Values Are More Contagious Than The Flu https://t.co/pJ2lIQ4V6d https://t.co/5HtfLL3PPU",FALSE,0,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","gowdyfinancial",0,FALSE,FALSE,-75.058009,39.9562052,"Pennsauken, NJ","New Jersey"
"Another flu death reported in Allegheny County https://t.co/WnHdSwPkWO",FALSE,2,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>","PittsburghPG",2,FALSE,FALSE,-79.9958864,40.4406248,"Pittsburgh, Pa.","Pennsylvania"
"In This Health Care Organization, Core Values Are More Contagious Than The Flu https://t.co/wVUQZGF9uY #startup… https://t.co/01UdQsHVUY",FALSE,0,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","HPTarget",0,FALSE,FALSE,-119.4179324,36.778261,"California","California"
"In This Health Care Organization, Core Values Are More Contagious Than The Flu https://t.co/NuG6LaWX03 https://t.co/TQWUeyCW5P",FALSE,0,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","dragonadvantage",0,FALSE,FALSE,-74.4056612,40.0583238,"New Jersey, USA","New Jersey"
"In This Health Care Organization, Core Values Are More Contagious Than The Flu https://t.co/lOWfN5LNFx https://t.co/pHOpyEzgqG",FALSE,0,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","ronmc1",0,FALSE,FALSE,-106.346771,56.130366,"Canada","State Not Found"
"More flu deaths in Arkansas https://t.co/XsqHH5qpR4",FALSE,2,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>","Region8News",1,FALSE,FALSE,-90.704279,35.8422967,"Jonesboro, Arkansas USA","Arkansas"
"Flu outbreak with second strain could last until May: What you need to know https://t.co/OtKiooVJHG via @usatoday",FALSE,2,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AAFANational",0,FALSE,FALSE,-77.0368707,38.9071923,"Washington, DC","District of Columbia"
"Flu outbreak with second strain could last until May: What you need to know https://t.co/227f1FyZ2h",FALSE,0,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","SheviStories",0,FALSE,FALSE,-74.4056612,40.0583238,"New Jersey","New Jersey"
"It’s fever &amp; flu season. Try this Easy Temperature Scanner by Exergen https://t.co/V1G7kUDCfR #flu #fever",FALSE,0,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DetroitMommies",0,FALSE,FALSE,-83.0790865,42.8105356,"Metro Detroit","Michigan"
"The weekly #flu report provides updated numbers for St. Charles County during the 2018-2019 influenza season. To vi… https://t.co/snkzzzoIh4",FALSE,2,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SCCHealth",0,FALSE,FALSE,-90.4974359,38.7881062,"St. Charles, MO","Missouri"
"GET YOUR FLU SHOT! The second flu death in Allegheny County this year was reported after a male in his mid-70s died… https://t.co/XJbOBfUG7d",FALSE,0,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>","KDKA",1,FALSE,FALSE,-79.9958864,40.4406248,"Pittsburgh, PA","Pennsylvania"
"""Although winter is almost half over, the flu season is still in full swing. According to the Center for Disease Co… https://t.co/T0rM1o9inH",FALSE,0,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","HussonSpectator",0,FALSE,FALSE,-68.7712257,44.8016128,"Bangor, ME","Maine"
"Elderberries are more effective than vaccines at protecting you against colds and flu https://t.co/BsYvs9Ua9D",FALSE,0,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","georgepautaylor",0,FALSE,FALSE,-81.3792365,28.5383355,"Orlando, FL","Florida"
"Flu outbreak with second strain could last until May: What you need to know https://t.co/NT96d1P0w6 via @usatoday",FALSE,0,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TCHDHealth",0,FALSE,FALSE,-104.9508141,39.6172101,"Greenwood Village, CO","Colorado"
"Fact: antibiotics aren’t effective on viruses, such as a cold or the flu. https://t.co/SbzErixUCP",FALSE,2,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","saveantibiotics",0,FALSE,FALSE,-77.0368707,38.9071923,"Washington, DC","District of Columbia"
"A more severe strain now accounts for nearly half of all new cases, and flu season could linger until May. https://t.co/34VQhfHohn",FALSE,1,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","eyoste",2,FALSE,FALSE,-90.0489801,35.1495343,"Memphis, TN","Tennessee"
"Flu season can last well into the spring. There's still time to get the shot. https://t.co/0lZMWn4MV7",FALSE,0,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","witfnews",0,FALSE,FALSE,-77.1945247,41.2033216,"Central Pennsylvania","Pennsylvania"
"What happened to bird flu? How a major threat to human health faded from view https://t.co/OEOck7cguc via @statnews… https://t.co/YfVDKSUZ3y",FALSE,0,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","researchsaves",0,FALSE,FALSE,-77.0368707,38.9071923,"Washington, DC","District of Columbia"
"The CDC reports that there are strong strains of the flu throughout the nation, with 15 confirmed dead in GA https://t.co/VMqbH6v33d",FALSE,0,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","ValdostaToday",0,FALSE,FALSE,-83.2784851,30.8327022,"Valdosta, GA","Georgia"
"Stay healthy in 2019. Here's what you need to know about the flu season: https://t.co/i74wwrZSpI",FALSE,0,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://www.localedge.com/wdpsearch/localedgebusinesssearch.htm"" rel=""nofollow"">Local Edge</a>","JarosPharmacy",0,FALSE,FALSE,-74.0059728,40.7127753,"New York, NY","New York"
"AVIX Tech AXH E320 patrols Taiwanese Coastline Taiwan’s Coast Guard Administration (CGA) performed its UAV actual d… https://t.co/OZEsH3Ucss",FALSE,1,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","AridGreenhouse",0,FALSE,FALSE,4.469936,50.503887,"Belgium","Wallonia"
"Will Your Flu Shot Weaken as Flu Season Drags On? – WebMD https://t.co/MFlfniQvuk https://t.co/mBmhlljvUL",FALSE,0,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","WorldWeeklyNew2",0,FALSE,FALSE,-74.0059728,40.7127753,"New York, USA","New York"
"Do you have a humidifier? https://t.co/r81QC7n4O6",FALSE,0,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","dianatoler610",0,FALSE,FALSE,-90.3776187,38.4328317,"Arnold, MO","Missouri"
"""Mammal-transmissible bird flu research poses a real danger of a worldwide pandemic that could kill human beings on… https://t.co/miW9Qg8oyb",FALSE,0,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ThomasGaulkin",1,FALSE,FALSE,-87.6297982,41.8781136,"Chicago, IL","Illinois"
"This flu season isn't yet as severe as last year's, though activity is starting to pick up, CDC says… https://t.co/uLka4l07ry",FALSE,0,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","TopMDLender",0,FALSE,FALSE,-76.6121893,39.2903848,"Baltimore, Maryland","Maryland"
"#InfectionControl Tips - #Springdale, #Tulsa, #FortSmith | #VanguardCleaningSystems of the #Ozarks… https://t.co/wrJWpg2OT6",FALSE,0,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","vanguardozarks",0,FALSE,FALSE,-91.8318334,35.20105,"Arkansas, USA","Arkansas"
"Yesterday, in a haze of #Influenza, I wrote another blog post: https://t.co/TNj9KIKgaK #SylviaPlath #VirginiaWoolf… https://t.co/yWaf9ILacI",FALSE,0,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JGordonBramer",0,FALSE,FALSE,-90.1994042,38.6270025,"St. Louis, MO","Missouri"
"RT @TuftsMedSchool: The @BostonGlobe asked Dr. Brian Chow, an infectious disease physician at @TuftsMedicalCtr ...w… https://t.co/cQGCyQNmCE",FALSE,0,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","tinkerrr",0,FALSE,FALSE,-71.1097335,42.3736158,"Cambridge, MA","Massachusetts"
"A district-wide note to parents is warning about an increased number of cases of the flu. https://t.co/aTOh6VIqmw… https://t.co/vceEHEOUV9",FALSE,0,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>","SpecNewsTriad",0,FALSE,FALSE,-79.7919754,36.0726354,"Greensboro, N.C.","North Carolina"
"Five-year-old Brysen got the flu. Weeks later, his legs hurt. Days later, he was paralyzed. https://t.co/nyspEc3aQi https://t.co/3gl5BNaEH1",FALSE,2,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","indystar",0,FALSE,FALSE,-86.158068,39.768403,"Indianapolis, IN","Indiana"
"While this year's flu season hasn't been as brutal as past years, health experts say we still aren't in the clear —… https://t.co/daMIb29J7g",FALSE,1,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","MariettaObGyn",0,FALSE,FALSE,-84.5499327,33.952602,"Marietta, GA","Georgia"
"North Carolina teen dies of severe flu-related complication, family says | Fox News https://t.co/b01DhLh8S3",FALSE,0,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","JoinPatriotify",0,FALSE,FALSE,-95.712891,37.09024,"United States","Kansas"
"@TheStalwart hmm.
1900, pneumonia, influenza, tuberculosis &amp; enteritis w diarrhea 3 leading causes of death n US… https://t.co/Um7XddISk4",FALSE,0,"TheStalwart",NA,TRUE,"1.1e+18","1.1e+18","14096763","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NaomiFrances1",0,FALSE,FALSE,-95.712891,37.09024,"United States","Kansas"
"As of Feb. 16, state health officials have confirmed a total of 3,264 flu cases and hospitalizations to 537. https://t.co/CzcZ9p4DyQ",FALSE,0,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>","delawareonline",0,FALSE,FALSE,-75.5483909,39.744655,"Wilmington, Delaware","Delaware"
"As of Feb. 16, state health officials have confirmed a total of 3,264 flu cases and hospitalizations to 537. https://t.co/BluSOMeGs9",FALSE,1,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>","delawareonline",2,FALSE,FALSE,-75.5483909,39.744655,"Wilmington, Delaware","Delaware"
"Tips from Dr. Gigi Youngblood of @ChildrensAL on navigating the healthcare system during a busy flu season #flu… https://t.co/ozx76VL6a1",FALSE,0,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JodySeal",2,FALSE,FALSE,-86.8103567,33.5185892,"Birmingham, AL","Alabama"
"Each year Riley Hospital sees about 10 cases of Guillain-Barré Syndrome. It's a rare side effect that can follow a… https://t.co/VRQS2ikl46",FALSE,2,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>","courierpress",0,FALSE,FALSE,-87.5710898,37.9715592,"Evansville, IN","Indiana"
"#flu outbreak could last until May https://t.co/g0RKFqs0Pf",FALSE,0,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">Dynamic Signal</a>","DianaMaslowski",0,FALSE,FALSE,-85.615517,38.345068,"Prospect, KY","Kentucky"
"TN education officials say flooding (along with flu) has dampened TNReady’s trial run.  https://t.co/xVVKnAvKqX",FALSE,0,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GeneBryant2",1,FALSE,FALSE,-86.7816016,36.1626638,"Nashville, TN","Tennessee"
"The @BostonGlobe asked Dr. Brian Chow, an infectious disease physician at @TuftsMedicalCtr and assistant professor… https://t.co/2yuxqoMsUX",FALSE,0,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","TuftsMedSchool",0,FALSE,FALSE,-71.0588801,42.3600825,"Boston, MA","Massachusetts"
"In a dry room, 60% of the virus still survived 23 hours after it was “coughed” into the air.
Humidifiers prevent th… https://t.co/8gamfbzDyP",FALSE,0,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IlonaBaumhofer",0,FALSE,FALSE,-94.5785667,39.0997265,"Kansas City, MO","Missouri"
"To all bosses everywhere:  If a bunch of people call in sick tomorrow, it's not a new flu epidemic.  Michael Cohen… https://t.co/H9HQulwKf3",FALSE,5,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JenTusch",3,FALSE,FALSE,-81.5157535,27.6648274,"Florida, USA","State Not Found"
"Five-year-old Brysen got the flu. Weeks later, his legs hurt. Days later, he was paralyzed. https://t.co/zP1SC7rjaS via @indystar",FALSE,1,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","srudavsky",1,FALSE,FALSE,-86.158068,39.768403,"Indianapolis","Indiana"
"Even if you're not aware of it, it's likely that your emotions will influence someone around you today. Emotions ca… https://t.co/Z7XvWVeFDi",FALSE,0,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","columbiacss",0,FALSE,FALSE,-73.9625727,40.8075355,"Columbia University","New York"
"""Call for Expression of Interest for mutual application under the @MSCActions scheme with @OsloMet Research Group o… https://t.co/gND8rKpM8c",FALSE,7,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Moments_Canada",1,FALSE,FALSE,-106.346771,56.130366,"Canada","State Not Found"
"""Emotions can spread through social networks almost like the flu or a cold. And the extent to which emotions can ca… https://t.co/MPfNyZvHIl",FALSE,1,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KNelsonNeuhaus",0,FALSE,FALSE,-93.2650108,44.977753,"Minneapolis","Minnesota"
